id	date	question
419812329	2018-06-30 14:28:10	I would like to go to school for my RN and maybe transfer and get my BSN eventually but I have no prerequisites done, I want to know what all is required to get my RN and make a plan even if it takes longer than the usual amount of time because I work full time as an MA and I'm not sure I can go back to school full time while I'm working full time.
432077516	2018-08-16 8:59:10	I would like to have frr guiator lensons  if I could |\
556681619	2019-11-18 3:02:11	I would like to have information about the film courses, like price, schedule, and that requimerent you have. ||And if I have a J1 visa, can I take de courses?||Thanks
448833575	2018-10-23 20:03:21	I would like to know about housing and tution costs.
507255326	2019-05-24 19:54:11	I would like to know about the nursing program's prerequisite courses.
492679834	2019-04-07 14:30:24	I would like to know about the online program, it's costs and how to get loans to pay for it. I'm not interested in the on-campus programs. Thanks!
556160719	2019-11-15 13:41:27	I would like to know about your audio engineering program.|How do I enroll?|How do I get an advisor?|How to get financial aid?|What are the deadlines?|Do you guys have a worker retraining program for Audio Engineering?
488504404	2019-03-25 17:14:49	I would like to know how is the process of enrollment for international students to English courses and the college degree. I have a sister in Colombia who just graduate from high school and I would like her to study in the Seattle were I am located. I am interested on cost, deadlines, accommodation and others related. My phone number is 253 455 2474||Thank you
520078889	2019-07-13 12:00:41	I would like to know how long it will take to complete the coarse and if i can take the coarse on a part-time basis since I have a job.  I would like to also be able to help the children in my hometown (Philippines) since they do not have dental programs. I was a pre dental student in 1989 (Philippines) but got pregnant and decided to care for my family and now I want back in.  :o)
415860295	2018-06-15 4:09:02	I would like to know how much would cost the tuition for fall 2019, I am from Brazil but I am living in WA almost 2 years already. And what steps should I take? |Thanks
404448930	2018-05-01 15:50:32	I would like to know how to get started with the application process and about how the FAFSA payments will work with this institution. |
394803052	2018-03-22 12:16:34	I would like to know how to schedule an appointment to meet with an advisor of some sort to go over all aspects of enrollment including tuition, financial aid, what I need to do to earn my degree, etc. I would prefer contact by email if possible.|Thanks,|Rachel
543650689	2019-10-07 10:54:47	I would like to know if any of my credits from the University of Texas at El Paso will be able to be used here.
552302465	2019-11-04 13:17:50	I would like to know if CPA (Certified Public Accountant) course is offered in Shoreline Community College.
552302107	2019-11-04 13:16:49	I would like to know if CPA is offered in Shoreline Community College.
552062870	2019-11-03 19:07:58	I would like to know if I am a good candidate for the post-bac program. I am a pre-med student, and wish to enhance my GPA with the goal of applying to med school within the next two cycles.  ||Thank you in advance for your time. ||Jennifer Marroquin|C:206-356-2114
419592572	2018-06-29 15:58:16	I would like to know if I can have a copy of my registration payment from Fall 2018 for record purposes.||Thank you ||Celia
530614103	2019-08-21 0:49:36	I would like to know if i can study for computer science or biochemistry,  i have 4 years out of 5 of petroleum engineering unfinished degree from kbtu.kz .back at 2001-2006
457622140	2018-11-28 2:07:15	I would like to know if I will be able to carry over my credits from Bachelors in education intermediate and senior phase this was my first year and I would like to continue it next year which will be my second year. I have an alternate course if that doesnt work I am interested in the early childhood education, will I still be able to teach with that certificate or even open a daycare? Please get back to me as soon as possible
562018879	2019-12-06 16:13:24	I would like to know if my application for a loan has been approved or not and if not what can I do to make sure I get it?
532303342	2019-08-26 23:54:55	I would like to know if the school offers senior citizen tuition waiver. I found this information at your website. I would like to have more information. I am 63 years old and I would like to return to school but I cannot afford to pay for college. I'm interesting in the Business Technology degree or accounting degree online program. I have a few  college credits. Thank you!
